depnmse,indepnmse,nobs,run,arval,prat
2.1624036171771253,1.8859869919682655,400.0,1.0,0.95,0.1
0.6240062318603853,1.9005956878215784,400.0,2.0,0.95,0.1
1.1760945481615483,5.540550015702491,400.0,3.0,0.95,0.1
1.2816565238839817,19.50961672291619,400.0,4.0,0.95,0.1
1.6607139915024556,23.904511472317765,400.0,5.0,0.95,0.1
0.4659332244348854,1.6595287428190146,400.0,6.0,0.95,0.1
0.6833310834240569,18.706455025683937,400.0,7.0,0.95,0.1
1.5878346314204794,28.364691364609133,400.0,8.0,0.95,0.1
0.7980242384866517,2.57055661822971,400.0,9.0,0.95,0.1
60.60980521289818,52.40477037639046,400.0,10.0,0.95,0.1
0.752557439510167,2.389252556823272,400.0,11.0,0.95,0.1
0.5368791625108621,2.090440221854385,400.0,12.0,0.95,0.1
1.8508515986532013,12.375912161302281,400.0,13.0,0.95,0.1
1.007786040648222,1.339457949735101,400.0,14.0,0.95,0.1
0.8493224733149062,2.6020262576938795,400.0,15.0,0.95,0.1
1.1815989918238368,13.106478904032858,400.0,16.0,0.95,0.1
13.31583121120913,4.200150774198342,400.0,17.0,0.95,0.1
0.7916325017948448,2.489085489262062,400.0,18.0,0.95,0.1
1.4460647313132058,4.585249364484987,400.0,19.0,0.95,0.1
3.1840984264923713,1.8342928198959052,400.0,20.0,0.95,0.1
0.7894405033734329,17.948917938648886,400.0,21.0,0.95,0.1
0.40865493117304186,6.333752765164752,400.0,22.0,0.95,0.1
1.2834699982265811,1.9793519989864685,400.0,23.0,0.95,0.1
0.6448355433281199,1.6890669242143033,400.0,24.0,0.95,0.1
0.6791450759621245,2.9735250147966212,400.0,25.0,0.95,0.1
0.47018039111917603,1.6185369934549092,400.0,26.0,0.95,0.1
0.6840966788797492,22.772770740897467,400.0,27.0,0.95,0.1
6.316138950738855,67.76800239552355,400.0,28.0,0.95,0.1
0.6688359442579541,19.48561890846527,400.0,29.0,0.95,0.1
0.4028321858233826,1.2087923108366285,400.0,30.0,0.95,0.1
0.7097983764358524,1.5893974660976702,400.0,31.0,0.95,0.1
0.5908867188030951,1.2977945956988446,400.0,32.0,0.95,0.1
1.92217080795882,4.669981082920093,400.0,33.0,0.95,0.1
2.1077630975617514,31.428359897771603,400.0,34.0,0.95,0.1
1.0632873702346486,8.018431222265704,400.0,35.0,0.95,0.1
0.8176395037933216,9.012409916561875,400.0,36.0,0.95,0.1
1.0036255173795638,7.296685122052845,400.0,37.0,0.95,0.1
1.1561961269881258,15.37437986855155,400.0,38.0,0.95,0.1
1.4501306019361184,11.735387906175376,400.0,39.0,0.95,0.1
0.6494338930214443,7.152256407334035,400.0,40.0,0.95,0.1
1.5225059297379673,54.26713319237508,400.0,41.0,0.95,0.1
1.4976545986548029,16.086843706817415,400.0,42.0,0.95,0.1
0.995853659331179,17.505454675542623,400.0,43.0,0.95,0.1
0.4055299063658925,2.7012121038828143,400.0,44.0,0.95,0.1
0.8716757599824975,14.693608604873045,400.0,45.0,0.95,0.1
0.5685659281016998,1.6865784715482968,400.0,46.0,0.95,0.1
1.901512311680993,3.3236047078854924,400.0,47.0,0.95,0.1
1.4078474300067478,4.029827110651763,400.0,48.0,0.95,0.1
1.8557928909894912,24.100669911194494,400.0,49.0,0.95,0.1
0.6206960773547912,5.009740382468117,400.0,50.0,0.95,0.1
2.2425960572052825,69.6210475599486,400.0,51.0,0.95,0.1
1.2308723653528384,15.559220983606131,400.0,52.0,0.95,0.1
2.261098615188876,71.23719903079751,400.0,53.0,0.95,0.1
1.109920879559672,1.7969939229437772,400.0,54.0,0.95,0.1
1.7367395239129741,13.178425319401567,400.0,55.0,0.95,0.1
0.44753436794279255,11.208684728151736,400.0,56.0,0.95,0.1
0.7935672111732353,1.718093806203619,400.0,57.0,0.95,0.1
0.6283905535664602,7.420467616003136,400.0,58.0,0.95,0.1
2.3175666229165715,17.565605571565264,400.0,59.0,0.95,0.1
6.041156382911776,13.727262443564161,400.0,60.0,0.95,0.1
1.699125979664887,75.4997651678379,400.0,61.0,0.95,0.1
0.49058769714649897,6.9848664037585015,400.0,62.0,0.95,0.1
0.701318581544853,22.283725296054367,400.0,63.0,0.95,0.1
5.426910361920516,3.4273655468520214,400.0,64.0,0.95,0.1
0.5384310038668711,2.2658109864321885,400.0,65.0,0.95,0.1
1.8192105447333453,11.935364242575293,400.0,66.0,0.95,0.1
0.5289061450950459,16.5874251880845,400.0,67.0,0.95,0.1
1.0843655086187651,1.9360984221489073,400.0,68.0,0.95,0.1
1.3884686810491573,79.97347672513628,400.0,69.0,0.95,0.1
0.46486690813070597,1.5362693104579452,400.0,70.0,0.95,0.1
1.0318488230025398,26.016670588827093,400.0,71.0,0.95,0.1
1.8095397833168596,1.2027922321549547,400.0,72.0,0.95,0.1
3.039064043275845,29.48314742246746,400.0,73.0,0.95,0.1
2.0939089978813,24.468997354202433,400.0,74.0,0.95,0.1
2.1116567626580074,50.788670383953715,400.0,75.0,0.95,0.1
0.7439524328618952,10.922159171442063,400.0,76.0,0.95,0.1
10.701553398045943,21.094878559595205,400.0,77.0,0.95,0.1
1.424863987320615,48.50834572796794,400.0,78.0,0.95,0.1
1.1278947449740566,26.05687967251017,400.0,79.0,0.95,0.1
1.3582591903355155,26.107849574917953,400.0,80.0,0.95,0.1
0.518217976491905,1.0975051821484287,400.0,81.0,0.95,0.1
0.9344386899279448,8.419129604906827,400.0,82.0,0.95,0.1
4.522447617465213,39.970696777083965,400.0,83.0,0.95,0.1
0.5476389471731817,4.567874863224423,400.0,84.0,0.95,0.1
0.5875084770632092,2.4880028075611453,400.0,85.0,0.95,0.1
1.5408750162026477,18.140062868530865,400.0,86.0,0.95,0.1
89.8103177204477,16.517901882944926,400.0,87.0,0.95,0.1
1.521431402684233,58.17291792595273,400.0,88.0,0.95,0.1
1.0233163319838647,34.86295882114681,400.0,89.0,0.95,0.1
0.9361255604264938,1.6525612539552927,400.0,90.0,0.95,0.1
7.685318058846139,11.478627338861617,400.0,91.0,0.95,0.1
3.1042973333615453,30.571490736978213,400.0,92.0,0.95,0.1
0.5237917395845104,1.205010560604495,400.0,93.0,0.95,0.1
1.3932915559498165,25.016793421496672,400.0,94.0,0.95,0.1
1.1101989323058308,5.106549762500871,400.0,95.0,0.95,0.1
10.250170273791264,105.10312157210701,400.0,96.0,0.95,0.1
0.912687921622965,2.3891012132853207,400.0,97.0,0.95,0.1
0.5281243184947965,1.505197787242407,400.0,98.0,0.95,0.1
1.1929844503896616,2.57466696619065,400.0,99.0,0.95,0.1
12.079893974930567,11.367436987318706,400.0,100.0,0.95,0.1
1.5882731729197053,1.2514313306696163,400.0,1.0,0.95,0.2
0.5302739742609247,0.9087855788471763,400.0,2.0,0.95,0.2
0.6393947985948433,1.5090338207508076,400.0,3.0,0.95,0.2
0.389627385065078,0.7550316188623013,400.0,4.0,0.95,0.2
0.6273107574729856,0.5077964783194768,400.0,5.0,0.95,0.2
0.5455084990996365,1.1451039323186816,400.0,6.0,0.95,0.2
0.6313410000837741,0.9367470242011801,400.0,7.0,0.95,0.2
0.2761577532688332,0.549417524641722,400.0,8.0,0.95,0.2
0.3908752240639274,1.7261190297662536,400.0,9.0,0.95,0.2
0.3682724962888462,0.7914807243439266,400.0,10.0,0.95,0.2
0.2484322102017164,0.8418402009560656,400.0,11.0,0.95,0.2
0.2226652685782229,0.5492806342094805,400.0,12.0,0.95,0.2
0.821815593124881,3.457275925608171,400.0,13.0,0.95,0.2
0.4243840644937251,9.480718086190297,400.0,14.0,0.95,0.2
0.44972813478316825,0.9166660910759403,400.0,15.0,0.95,0.2
0.5225846024685087,1.4347836500580151,400.0,16.0,0.95,0.2
0.18210166342496914,0.416486643817425,400.0,17.0,0.95,0.2
0.6637061195971578,1.7114628121174393,400.0,18.0,0.95,0.2
0.45144218741378384,1.1161356846523014,400.0,19.0,0.95,0.2
0.5336139579248091,1.24588515431929,400.0,20.0,0.95,0.2
1.1065018319429964,11.587321725834753,400.0,21.0,0.95,0.2
0.5424850371925346,1.1990688550210198,400.0,22.0,0.95,0.2
0.39447485146638966,0.8451794757112211,400.0,23.0,0.95,0.2
0.43977536555664265,1.0356108852323842,400.0,24.0,0.95,0.2
0.274331544470305,0.40110849318776665,400.0,25.0,0.95,0.2
0.9613792390849195,19.686979386444513,400.0,26.0,0.95,0.2
0.31969552160699977,0.7258096883249446,400.0,27.0,0.95,0.2
0.8550456586956884,1.3020419942706305,400.0,28.0,0.95,0.2
0.6844797970637867,10.86721397357744,400.0,29.0,0.95,0.2
1.0822017408952171,10.007196998538097,400.0,30.0,0.95,0.2
0.38888645961681184,13.328033949671585,400.0,31.0,0.95,0.2
0.2288313768551593,0.3512018124531091,400.0,32.0,0.95,0.2
0.6669996164036845,0.6960679934985522,400.0,33.0,0.95,0.2
0.39854079038873735,0.9516494295484912,400.0,34.0,0.95,0.2
0.46118272829737605,1.3090077504473678,400.0,35.0,0.95,0.2
0.3514543861359572,23.87746525156732,400.0,36.0,0.95,0.2
0.30577939597471604,0.511252046045961,400.0,37.0,0.95,0.2
0.35574040821770836,0.45865332962525407,400.0,38.0,0.95,0.2
0.3294031935362667,0.608512920140553,400.0,39.0,0.95,0.2
0.6631799725733534,1.1737957108557944,400.0,40.0,0.95,0.2
0.49781021660641706,0.8364401054000971,400.0,41.0,0.95,0.2
0.35727852944497784,0.9706068584174179,400.0,42.0,0.95,0.2
0.3051285243426593,0.742589874875993,400.0,43.0,0.95,0.2
0.7815806675032069,1.9247297134139165,400.0,44.0,0.95,0.2
0.7032240877450125,1.567016691037747,400.0,45.0,0.95,0.2
1.8060790663010602,4.433154917949391,400.0,46.0,0.95,0.2
0.6062554887091309,1.297363469208328,400.0,47.0,0.95,0.2
0.391186288761612,0.631870530713843,400.0,48.0,0.95,0.2
0.5268489997192478,0.7465612414170196,400.0,49.0,0.95,0.2
0.514080022499149,1.0267183582974897,400.0,50.0,0.95,0.2
0.37070141525699435,0.6036102620483402,400.0,51.0,0.95,0.2
0.9355066444687427,2.8561291183714825,400.0,52.0,0.95,0.2
0.7704050896044534,3.1676109759581834,400.0,53.0,0.95,0.2
1.670098789952056,1.4573559604910247,400.0,54.0,0.95,0.2
0.6744627432266078,2.4689589467923674,400.0,55.0,0.95,0.2
0.3622927439173413,0.4792015925368947,400.0,56.0,0.95,0.2
2.649072574911052,2.081786834793725,400.0,57.0,0.95,0.2
0.8573345241760805,0.8525223727247964,400.0,58.0,0.95,0.2
0.6345966643708142,1.6819313639273696,400.0,59.0,0.95,0.2
0.3320471152793434,0.7021356466301474,400.0,60.0,0.95,0.2
0.21212110632331221,0.5291515689781385,400.0,61.0,0.95,0.2
0.5850164783514669,1.2532547465624473,400.0,62.0,0.95,0.2
0.40231877852173137,0.725758636986084,400.0,63.0,0.95,0.2
0.37491841172492907,0.53958182487347,400.0,64.0,0.95,0.2
0.3182189103782607,0.8727621086176811,400.0,65.0,0.95,0.2
0.6328613367269715,12.90898987170827,400.0,66.0,0.95,0.2
1.019405853192095,1.1881948880065911,400.0,67.0,0.95,0.2
0.6522480848591569,0.9654076567745378,400.0,68.0,0.95,0.2
0.434605985475873,0.6999381491409636,400.0,69.0,0.95,0.2
0.772098815721709,5.792796558743127,400.0,70.0,0.95,0.2
0.33827128845284,1.0310131924785912,400.0,71.0,0.95,0.2
0.7589552380842938,1.4824831685450142,400.0,72.0,0.95,0.2
1.1717878473459447,1.5093881936819735,400.0,73.0,0.95,0.2
0.5022502812603926,1.5345953560131098,400.0,74.0,0.95,0.2
0.27220573192382747,7.152221664070866,400.0,75.0,0.95,0.2
0.9541423451884072,0.7243604502990054,400.0,76.0,0.95,0.2
0.5756427936645726,1.6527710252765055,400.0,77.0,0.95,0.2
0.6054183952313363,0.7180345166389724,400.0,78.0,0.95,0.2
0.6548048798748739,1.1123173536105018,400.0,79.0,0.95,0.2
0.3405240883722427,1.4277091421416068,400.0,80.0,0.95,0.2
1.0239131964690704,1.5513820488751486,400.0,81.0,0.95,0.2
0.32848483431999254,0.5274685831042685,400.0,82.0,0.95,0.2
0.40178819191122206,0.5998106114715885,400.0,83.0,0.95,0.2
0.37319532319001925,0.7761582516310864,400.0,84.0,0.95,0.2
1.200679504366832,4.309588971899874,400.0,85.0,0.95,0.2
0.8631342879161552,1.0785501855437856,400.0,86.0,0.95,0.2
1.4705153696836861,1.9326021592344886,400.0,87.0,0.95,0.2
0.8387579254925845,3.9492586946903026,400.0,88.0,0.95,0.2
0.46147493703967046,0.5890952777717339,400.0,89.0,0.95,0.2
0.4988220927847076,0.7886900322178465,400.0,90.0,0.95,0.2
0.6615722858468267,3.022072292928749,400.0,91.0,0.95,0.2
0.7858339332112813,1.396945101033426,400.0,92.0,0.95,0.2
0.6172333059925812,0.9698654637180026,400.0,93.0,0.95,0.2
2.927554733242241,17.243694127940657,400.0,94.0,0.95,0.2
2.9248681277356594,3.544098908558722,400.0,95.0,0.95,0.2
0.7382340084275617,0.9198404692021517,400.0,96.0,0.95,0.2
0.5925639061304301,2.3276252835043043,400.0,97.0,0.95,0.2
0.28090980344684846,0.8000387372591424,400.0,98.0,0.95,0.2
0.4798809541331393,5.806026903106163,400.0,99.0,0.95,0.2
0.4115629840526498,3.611106400765156,400.0,100.0,0.95,0.2
0.5446985643754723,0.7035984490444643,400.0,1.0,0.95,0.3
0.5178717619535398,0.5262592336500851,400.0,2.0,0.95,0.3
0.4880637387163773,6.965847646468917,400.0,3.0,0.95,0.3
0.2888478696388414,0.42486307854588323,400.0,4.0,0.95,0.3
0.21874059110952898,0.3639986437187555,400.0,5.0,0.95,0.3
0.33199576791456453,0.47768849183091816,400.0,6.0,0.95,0.3
