depnmse,indepnmse,sampcovnmse,arval,run,nobs
0.029257879217703675,0.029024752998213606,0.046391676562559096,0.0,1.0,300.0
0.02120375743546225,0.020829670360919882,0.03481100578497056,0.0,2.0,300.0
0.01985956386523963,0.020114581321943794,0.04721356147677292,0.0,3.0,300.0
0.022293047525537485,0.0230060396511927,0.039787673506113466,0.0,4.0,300.0
0.010689859345949808,0.010926092332782432,0.031209679892752504,0.0,5.0,300.0
0.01457985698646298,0.01466030911132758,0.02793676760396525,0.0,6.0,300.0
0.012556746469078926,0.01244425536561541,0.041580493514824714,0.0,7.0,300.0
0.030002803327453496,0.02979475454790968,0.05750996699916755,0.0,8.0,300.0
0.014412928173292481,0.013369366036801143,0.03423118603957237,0.0,9.0,300.0
0.015383788051995887,0.014581285123261001,0.029912164933567888,0.0,10.0,300.0
0.015363803385962228,0.016149490656230905,0.040927410257346385,0.0,11.0,300.0
0.022786281272519027,0.021586665302143135,0.04237202751324633,0.0,12.0,300.0
0.028493687353865326,0.03412597058152107,0.04047415268243076,0.0,13.0,300.0
0.01898578138674497,0.019488626239359225,0.03997357382223001,0.0,14.0,300.0
0.012678553070805192,0.012037443109401077,0.032192500965342846,0.0,15.0,300.0
0.01831597639579359,0.018584133587174333,0.036224310818465645,0.0,16.0,300.0
0.026264641849188204,0.024149422754297434,0.04105122212818579,0.0,17.0,300.0
0.02353272371089417,0.024021262024307533,0.04297348609524421,0.0,18.0,300.0
0.01496395904525718,0.01458978068326661,0.027776198951454674,0.0,19.0,300.0
0.021334442842565388,0.01871492868784548,0.03856483700068531,0.0,20.0,300.0
0.02335377623384976,0.021530083260645927,0.055058174475275536,0.0,21.0,300.0
0.013787636707683395,0.01352645048423187,0.02919099122243888,0.0,22.0,300.0
0.0166339295942365,0.016720604695366344,0.033800454266219575,0.0,23.0,300.0
0.016304651384346416,0.014787928587800824,0.028187434948870726,0.0,24.0,300.0
0.024715432481545972,0.023005339187217845,0.03726357050173794,0.0,25.0,300.0
0.012864992819549002,0.012974987892959368,0.029757271772128033,0.0,26.0,300.0
0.013634598982024558,0.012646072740070312,0.03181914995637253,0.0,27.0,300.0
0.0172681191578597,0.029391440008256626,0.0365580564383337,0.0,28.0,300.0
0.01610490677064152,0.014329120062852533,0.05477199775276629,0.0,29.0,300.0
0.0221578358670726,0.023570042802221143,0.041370569349705094,0.0,30.0,300.0
0.01278775316338873,0.012511590308885125,0.03430556915911666,0.0,31.0,300.0
0.01490731484090499,0.02578285843704395,0.031204765966573792,0.0,32.0,300.0
0.013496201238703827,0.014752088037729408,0.03728286245159122,0.0,33.0,300.0
0.02062398533479405,0.027224410280570526,0.05247851982301028,0.0,34.0,300.0
0.029820468506863436,0.02287441186871242,0.052435618157114186,0.0,35.0,300.0
0.014833826824385606,0.015146185163738508,0.03656684529832507,0.0,36.0,300.0
0.01575272801504813,0.03674064672682594,0.04073994463462244,0.0,37.0,300.0
0.010076697587718508,0.01120966227175426,0.024042767213753705,0.0,38.0,300.0
0.01980986983174,0.0193210698924419,0.0400966264078645,0.0,39.0,300.0
0.019023113867851556,0.019503810112051437,0.03345662436393376,0.0,40.0,300.0
0.02089282307631002,0.020710462047371248,0.03600157989593573,0.0,41.0,300.0
0.0369344049510437,0.03977517117918607,0.042195128080693776,0.0,42.0,300.0
0.057819675471245495,0.017249557505098722,0.028842551160546136,0.0,43.0,300.0
0.013501665526285254,0.013016771939161394,0.02454865741936352,0.0,44.0,300.0
0.02171848858042798,0.020848372451532964,0.03381572558125917,0.0,45.0,300.0
0.019927112534103095,0.021153053337202195,0.0344163888837818,0.0,46.0,300.0
0.01249698419167092,0.012047056442480941,0.02697317728092008,0.0,47.0,300.0
0.01355453039584088,0.013343249414840828,0.03893667775305063,0.0,48.0,300.0
0.02018264857183781,0.022524284114700418,0.03837803616899016,0.0,49.0,300.0
0.02194813764112834,0.022570479717763416,0.03632014539387083,0.0,50.0,300.0
0.011539770751538116,0.010887033142097541,0.032677825070402775,0.0,51.0,300.0
0.018896751710187107,0.017929548458160655,0.032161664027349754,0.0,52.0,300.0
0.02043767647671753,0.019418494825131038,0.033384167537611954,0.0,53.0,300.0
0.023200068178792745,0.02355650560956904,0.03463315320742576,0.0,54.0,300.0
0.01699154648520756,0.017638268225094463,0.05164697970685408,0.0,55.0,300.0
0.018967560628863185,0.0195142523690935,0.04155375830429314,0.0,56.0,300.0
0.017401625023710822,0.015838189442447165,0.05150750251316038,0.0,57.0,300.0
0.025166830663432924,0.0136131564436141,0.028849073540875708,0.0,58.0,300.0
0.01834974568582667,0.019529052045336254,0.037189469712585396,0.0,59.0,300.0
0.02793937272846742,0.012391319837583842,0.03137930786880981,0.0,60.0,300.0
0.04285891254248429,0.041102612790276626,0.06513868896757892,0.0,61.0,300.0
0.01773913070851866,0.017238736673911764,0.03614194132284675,0.0,62.0,300.0
0.025114397153665886,0.02510924567398757,0.03564998611681132,0.0,63.0,300.0
0.024874039983409316,0.025594085697396875,0.044154114507248106,0.0,64.0,300.0
0.014411133693451638,0.02656255627451121,0.0382511376772261,0.0,65.0,300.0
0.019370952105817192,0.019509531530116735,0.049571175503212606,0.0,66.0,300.0
0.02026460000279716,0.02038179349219725,0.03973703828911001,0.0,67.0,300.0
0.014335108816339879,0.012813149974819043,0.03430471336584116,0.0,68.0,300.0
0.021467916968961238,0.02077933765183375,0.03418159199153624,0.0,69.0,300.0
0.021161743238330293,0.01653374019818268,0.03739919403858436,0.0,70.0,300.0
0.021356582140228286,0.021166561428921548,0.04315587595613143,0.0,71.0,300.0
0.01872035423868039,0.01921746223536688,0.03813367254244845,0.0,72.0,300.0
0.016096903561922452,0.0158861967522381,0.03374122938068478,0.0,73.0,300.0
0.014152068312878473,0.012351939671393612,0.025390199749654268,0.0,74.0,300.0
0.031452570499804225,0.04994546875771126,0.04826476175525472,0.0,75.0,300.0
0.022653772950696593,0.030342171777596037,0.038832421690216376,0.0,76.0,300.0
0.017703553517295943,0.018214413719697807,0.04236988185149819,0.0,77.0,300.0
0.013408425037443198,0.013994572130321598,0.034527681398667645,0.0,78.0,300.0
