depnmse,indepnmse,sampcovnmse,arval,run,nobs
0.025837597822948834,0.02533637645174941,0.038997855910146276,0.0,1.0,300.0
0.01677104464710192,0.016114906830901714,0.04004303427895248,0.0,2.0,300.0
0.013244197306452897,0.01424771022436258,0.030943359455602462,0.0,3.0,300.0
0.029762317214156207,0.02948300292176024,0.04791551434727298,0.0,4.0,300.0
0.01977016045025632,0.01958063735824879,0.03784300651306027,0.0,5.0,300.0
0.029307847850584965,0.012401740863583487,0.03178244918488559,0.0,6.0,300.0
0.013590980703190675,0.013111745263336005,0.030244444419549134,0.0,7.0,300.0
0.018557541955540362,0.016828120394117407,0.0340962023478275,0.0,8.0,300.0
0.014080137256286108,0.013827075891992157,0.028129949870740786,0.0,9.0,300.0
0.024273173344542296,0.021712303806508182,0.04409096530746655,0.0,10.0,300.0
0.013185798691153224,0.013056209752954857,0.025901281993199774,0.0,11.0,300.0
0.021062599393647394,0.021211508511969242,0.050566161285190814,0.0,12.0,300.0
0.01824202801037219,0.018358289322566734,0.04090817769356092,0.0,13.0,300.0
0.022849475507345472,0.0215766486088341,0.04930081367178653,0.0,14.0,300.0
0.022965771649731112,0.023689294867094073,0.05268981432386217,0.0,15.0,300.0
0.02785261442551174,0.027326589403606875,0.05040179200162423,0.0,16.0,300.0
0.021281073983059673,0.021815490785445223,0.037155850735519955,0.0,17.0,300.0
0.022838584086915872,0.02402675412240278,0.045760774164924446,0.0,18.0,300.0
0.01996891611814842,0.016416379867130897,0.036382930983706756,0.0,19.0,300.0
0.02233588674029445,0.020304696835974613,0.0386107323182469,0.0,20.0,300.0
0.01987518250893922,0.018686712930830084,0.03315040648352463,0.0,21.0,300.0
0.013006464252092675,0.03131976867312531,0.03632821006733324,0.0,22.0,300.0
0.018733343365820783,0.018703720510411442,0.03715393469570179,0.0,23.0,300.0
0.02460910985057572,0.017228333122501403,0.039177750210635166,0.0,24.0,300.0
0.03445022926682479,0.013206056842362812,0.034249154128019384,0.0,25.0,300.0
0.01814290313453018,0.0191446290365803,0.03398982598103241,0.0,26.0,300.0
0.013487569600423134,0.014879035152087943,0.02675149428493219,0.0,27.0,300.0
0.0201249159423463,0.020163357696523644,0.03589579137693184,0.0,28.0,300.0
0.03979458200371059,0.038343502893099526,0.06186507097378033,0.0,29.0,300.0
0.016038124484554026,0.016947825353597602,0.03743736232925267,0.0,30.0,300.0
0.020780114789065687,0.022449444232807595,0.04460934887399445,0.0,31.0,300.0
0.017928227254948838,0.017448848121640863,0.03434955499481137,0.0,32.0,300.0
0.015200100793418053,0.014757485004693887,0.028919298246354905,0.0,33.0,300.0
0.01639204217016932,0.01659933620947509,0.036038026510766576,0.0,34.0,300.0
0.0186992126352337,0.018377841700100615,0.04441994663849142,0.0,35.0,300.0
0.02847383585720866,0.04393114207825545,0.048773647090779665,0.0,36.0,300.0
0.01099541575667596,0.011309166666570452,0.03345789044058578,0.0,37.0,300.0
0.01371272483502373,0.013959477092058895,0.03236331992593436,0.0,38.0,300.0
0.035765924490172796,0.03488567278550473,0.0491828597990176,0.0,39.0,300.0
0.012340411326341255,0.029388761530664196,0.02566662199929813,0.0,40.0,300.0
0.02476134952578863,0.024930048678483946,0.03906627828055035,0.0,41.0,300.0
0.023633105434605856,0.02338363681089216,0.04412095430773151,0.0,42.0,300.0
0.01624503141557179,0.014467943655386995,0.02705932857027159,0.0,43.0,300.0
0.014721870904681848,0.013873080091398855,0.04157524578796721,0.0,44.0,300.0
0.017017485250246402,0.0174676929592111,0.03432980762475002,0.0,45.0,300.0
0.014436761889872364,0.013801138699664735,0.031238225191989703,0.0,46.0,300.0
0.010287769095782136,0.009991107723194526,0.021741258948135216,0.0,47.0,300.0
0.014417288411124846,0.015238883794184643,0.030198604433482098,0.0,48.0,300.0
0.015074480626927986,0.01497136113679721,0.02973962047493858,0.0,49.0,300.0
0.013834379414540346,0.012928472849176722,0.027611901646013997,0.0,50.0,300.0
0.031437759741554785,0.019052322558443413,0.0368461079230167,0.0,51.0,300.0
0.015812897597833872,0.015918526776479494,0.0271421573981359,0.0,52.0,300.0
0.026130010410071354,0.02561213031275869,0.03898590617175847,0.0,53.0,300.0
0.01605320288189604,0.016408046374313125,0.03711465509833653,0.0,54.0,300.0
0.020057175498987844,0.02099412279768724,0.04001843062346754,0.0,55.0,300.0
0.015929759690484054,0.010472453814644112,0.02630222671507754,0.0,56.0,300.0
0.013444413105953526,0.04148608370101161,0.035636375055288404,0.0,57.0,300.0
0.036065250028600684,0.024248650672025383,0.04146667224185314,0.0,58.0,300.0
0.01401843391120484,0.01356203685789027,0.03462270886158477,0.0,59.0,300.0
0.020483901436995893,0.02828976035938121,0.03578014178061875,0.0,60.0,300.0
